ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global"
733,simple,AQ0500,"AQUALAR pH9+ (0,5 L)",1,0,visible,,"This is mountain water which comes from 425m depth from unpolluted are in Bulgaria. The water comes with natural pressure up to the mountain.
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">length ca. 35cm., diameter ca. 5cm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate glass, gemstones</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">handwash</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,0,,,57.025,"Gadgets, Gadgets > Vials",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-3.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-3.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-3.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-2.jpg, https://pickaqua.com/wp-content/uploads/2023/07/5.jpg",,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,simple,,"ViA HEAT FORCE OF NATURE | Insulated Crystal Infusion Bottle",1,0,visible,"<strong>Malachite – Magnesite – Clear Quartz</strong>
\n
\nThese hand-picked stones have been used traditionally as powerful catalysts for transformation. Let them ignite the natural force inside of you and steer you with determination through any storm in life.","From time to time, we all struggle with the constant changes life confronts us with. At the same time we are gifted with a natural force inside of us that lets us deal with these challenges. Ignite that force with this mighty blend of Malachite, Magnesite and Clear Quartz.
\n
\nMalachite is the Stone of Transformation. It represents the beauty of flowers, trees, roots and plants. Their strength during constant transformation. Malachite helps to spark the life force inside of us. As Malachite cannot be used to prepare crystal elixirs by putting it directly into water, the VitaJuwel method is the only safe way to enjoy Crystal Water infused with powerful Malachite energy.
\n
\nMagnesite is revered as a powerful transformer by turning weaknesses into strengths. Magnesite is traditionally used to alleviate negative emotions such as fear, anger and grief while promoting positive qualities such as tenacity and endurance.
\n
\nClear Quartz is the Stone of Clarity. Its ability to focus, amplify, store and transform energy is unmatched. Clear Quartz is excellent for amplifying the energies of other stones. This is why nearly all of our crystal water blends contain Clear Quartz.
\n
\n&nbsp;
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314396</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate, lead-free glass | genuine gemstones | silicone | bpa-free plastic (washers)</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">glass cylinder dishwasher-proof, handwash lids and GemPod, disassemble GemPod before cleaning</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,0,,,77.6886,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-4.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-4.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-4.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-3.jpg",,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,simple,,"ViA HEAT | Tea Strainer",1,0,visible,"This extra-large stainless steel tea strainer is made for the ViA HEAT Tea Bottle with Crystals. Brew your favorite loose leaf tea on-the-go and experience the full aroma in this oversized, food grade filter. Use the stainless steel travel box to store your fine-mesh strainer after you use it. Perfect for enjoying the full flavor of your tea while you travel.","PREMIUM QUALITY. The fine-mesh tea strainer is made from food grade, stainless steel. It comes with a highly useful stainless steel travel box to store the strainer after you use it.
\n
\nVERSATILE. Use it for green, black, white, matcha tea leaves as well as herbs and fruit infused water.
\n
\nEASY TO CLEAN. It’s diswasher safe.
\n
\nFOR THE FULL TEA AROMA. The XL strainer provides the perfect size for the leaves of your favorite tea to unfold their full flavor.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228313467</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">ViA HEAT | Tea Strainer</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">Height: 2.75 in. | Diameter 1.97 in.</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">food-grade stainless steel | bpa-free silicone</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">dishwasher-proof</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,0,,,8.2647,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-5.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-5.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-5.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-4.jpg",,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,simple,,"ViA HEAT WELLNESS | Insulated Crystal Infusion Bottle",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>amethyst | rose quartz | clear quartz</strong>
\n
\nTHE HEAT IS ON. This Crystal Infusion Bottle with genuine gems features lab-quality, double-walled glass for insulation. Enjoy the sparkle of your favorite gemstone blend inside the bottle while brewing your tea on-the-go with the (optional) extra-large tea strainer. Stays cool to the touch. Crystal vibes for your hot or cool drink. Engineered in the German Alps. Made in Germany.
\n
\n</div>
\n</div>","THE PERFECT TEMPERATURE. Thermal shock resistant, double-walled glass insulates cold and hot drinks. Stays cool to the touch.
\n
\nNEXT LEVEL TEA-TO-GO. Enjoy your loose leaf tea with the (optional) large capacity, stainless steel tea strainer.
\n
\nDIVERSE. Choose one of 13 traditional gemstone blends.
\n
\nFLEXILID™. Open you bottle with ease while your drink is still warm.
\n
\nVERSATILE. Use the glass insert of your regular ViA bottle for ViA HEAT. They are fully compatible.
\n
\nSUSTAINABLE. Stop using paper cups from your coffee shop and let them fill your ViA HEAT instead.
\n
\nCRYSTAL VIBES. Our 12.2 fl.oz. insulating glass bottle with a holistic blend of genuine crystals is the perfect companion to infuse your warm or cool drink with positive energy on-the-go. Naturopathic doctors have been using the vibrant energy of precious stones to prepare potent crystal elixirs for their therapies for many years. With the help of gemologists and naturopaths we’ve reinterpreted this tradition and created a select number of unique crystal blends aimed at specific crystal attributes.
\n
\nWELLNESS. This well-balanced composition has already been used for several hundreds of years to inspirit water by countless people all around the world. Experts claim that amethyst stimulates the mind and soothes emotions. Rose Quartz fosters tranquility and harmony. Clear Quartz is a stone for clarity and perception. As a combination, they're used for their wonderfully invigorating effect.
\n
\n&nbsp;
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314228</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate, lead-free glass | genuine gemstones | silicone | bpa-free plastic (washers)</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">glass cylinder dishwasher-proof, handwash lids and GemPod, disassemble GemPod before cleaning</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,0,,,52.894,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-6.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-6.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-6.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-5.jpg",,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,simple,,"ViA HEAT 5 ELEMENTS | Insulated Crystal Infusion Bottle",1,0,visible,"<strong>5 ELEMENTS | Amethyst, Rose Quartz, Chalcedony, Petrified Wood &amp; Ocean Agate</strong>
\n
\nTHE HEAT IS ON. This Crystal Infusion Bottle with genuine gems features lab-quality, double-walled glass for insulation. Enjoy the sparkle of your favorite gemstone blend inside the bottle while brewing your tea on-the-go with the (optional) extra-large tea strainer. Stays cool to the touch. Crystal vibes for your hot or cool drink. Engineered in the German Alps. Made in Germany.","THE PERFECT TEMPERATURE. Thermal shock resistant, double-walled glass insulates cold and hot drinks. Stays cool to the touch.
\n
\nNEXT LEVEL TEA-TO-GO. Enjoy your loose leaf tea with the (optional) large capacity, stainless steel tea strainer.
\n
\nDIVERSE. Choose one of 13 traditional gemstone blends.
\n
\nFLEXILID™. Open you bottle with ease while your drink is still warm.
\n
\nVERSATILE. Use the glass insert of your regular ViA bottle for ViA HEAT. They are fully compatible.
\n
\nSUSTAINABLE. Stop using paper cups from your coffee shop and let them fill your ViA HEAT instead.
\n
\nCRYSTAL VIBES. Our 12.2 fl.oz. insulating glass bottle with a holistic blend of genuine crystals is the perfect companion to infuse your warm or cool drink with positive energy on-the-go. Naturopathic doctors have been using the vibrant energy of precious stones to prepare potent crystal elixirs for their therapies for many years. With the help of gemologists and naturopaths we’ve reinterpreted this tradition and created a select number of unique crystal blends aimed at specific crystal attributes.
\n
\n5 ELEMENTS. Traditional Chinese medicine has developed over 5,000 years and sees health as a harmonious balance of five elements: Wood for growth, water for reflection, earth for grounding, metal for strength and fire for passion. Every person is a unique blend of these elements. Following this ancient philosophy, we have included one kind of gem for each element in this blend to reflect each attribute.
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314235</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate, lead-free glass | genuine gemstones | silicone | bpa-free plastic (washers)</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">glass cylinder dishwasher-proof, handwash lids and gempod, disassemble gempod before cleaning</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,65.2892561,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-7.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-7.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-7.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-6.jpg",,,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,simple,,"ViA HEAT FITNESS | Insulated Crystal Infusion Bottle",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>Red Jasper, Magnesite &amp; Clear Quartz</strong>
\n
\nTHE HEAT IS ON. This Crystal Infusion Bottle with genuine gems features lab-quality, double-walled glass for insulation. Enjoy the sparkle of your favorite gemstone blend inside the bottle while brewing your tea on-the-go with the (optional) extra-large tea strainer. Stays cool to the touch. Crystal vibes for your hot or cool drink. Engineered in the German Alps. Made in Germany.
\n
\n</div>
\n</div>","THE PERFECT TEMPERATURE. Thermal shock resistant, double-walled glass insulates cold and hot drinks. Stays cool to the touch.
\n
\nNEXT LEVEL TEA-TO-GO. Enjoy your loose leaf tea with the (optional) large capacity, stainless steel tea strainer.
\n
\nDIVERSE. Choose one of 13 traditional gemstone blends.
\n
\nFLEXILID™. Open you bottle with ease while your drink is still warm.
\n
\nVERSATILE. Use the glass insert of your regular ViA bottle for ViA HEAT. They are fully compatible.
\n
\nSUSTAINABLE. Stop using paper cups from your coffee shop and let them fill your ViA HEAT instead.
\n
\nCRYSTAL VIBES. Our 12.2 fl.oz. insulating glass bottle with a holistic blend of genuine crystals is the perfect companion to infuse your warm or cool drink with positive energy on-the-go. Naturopathic doctors have been using the vibrant energy of precious stones to prepare potent crystal elixirs for their therapies for many years. With the help of gemologists and naturopaths we’ve reinterpreted this tradition and created a select number of unique crystal blends aimed at specific crystal attributes.
\n
\nFITNESS. Drinking water first thing in the morning is an easy way to speed up your metabolism. Lots of people confuse thirst for hunger, so staying hydrated could help you avoid overeating. Make a start, put on your running shoes and fill your water bottle with ""Fitness"" crystal elixir. Include this special blend in your regular workout schedule and get ready for a surprise!
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314242</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
